Price,Type,Building Size,County,Provider,Bedrooms,Bathrooms
2295.0,3895.5760936537276,0.21720174395560837,2407.5,2152.0,0.0,1.0
2800.0,3895.5760936537276,0.8849253534152467,3492.9166666666665,2800.0,1.0,1.0
2900.0,3895.5760936537276,0.18166204254194743,2903.9444444444443,2900.0,0.0,0.0
3500.0,3895.5760936537276,0.5032368873034747,2973.235294117647,2490.529411764706,1.0,1.0
1895.0,2525.6463595839523,-0.4431232659532302,3962.4117647058824,2152.0,-1.0,1.0
1750.0,2525.6463595839523,-0.46148764698110706,4781.123015873016,2464.375,0.0,-1.0
2700.0,2525.6463595839523,-0.13264632051790187,3962.4117647058824,2337.5,-1.0,1.0
2750.0,3895.5760936537276,0.7266481701677897,3111.3636363636365,2508.6363636363635,0.0,1.0
2225.0,2616.2190812720846,0.0,3348.4375,3112.5,-2.0,-1.0
2600.0,2525.6463595839523,0.2944906856916372,2744.4444444444443,2743.4210526315787,0.0,0.0
3200.0,2525.6463595839523,0.13251420266878058,2999.114285714286,4175.0,0.0,2.0
675.0,2616.2190812720846,-0.972123133835381,785.0,731.6666666666666,-2.0,-1.0
1700.0,6303.17845659164,-0.6015325670498083,3348.4375,2250.0,-2.0,-1.0
1200.0,2616.2190812720846,7.0796670630202145,4781.123015873016,1712.5,-1.0,-1.0
3900.0,2525.6463595839523,0.17915180340864054,3698.5238095238096,2743.4210526315787,0.0,0.0
1750.0,2616.2190812720846,-0.5303210463733649,3698.5238095238096,1750.0,-1.0,-1.0
2695.0,2525.6463595839523,0.4614876469811072,2481.9,2695.0,-1.0,1.0
2500.0,2525.6463595839523,0.45171092614612235,3007.1052631578946,2549.5,0.0,2.0
2400.0,2616.2190812720846,-0.6309948474038841,3698.5238095238096,2400.0,-1.0,-1.0
2850.0,2525.6463595839523,1.0628880961817944,2850.0,2850.0,0.0,2.0
3450.0,2525.6463595839523,0.7094728497820058,2999.114285714286,4021.4848484848485,0.0,2.0
1800.0,2616.2190812720846,-0.13753468093539434,2290.0,2566.6666666666665,-1.0,0.0
2800.0,2525.6463595839523,0.8125247720967103,2490.4545454545455,2416.6666666666665,1.0,2.0
3200.0,2525.6463595839523,0.1865504029594399,2999.114285714286,4175.0,0.0,3.0
1150.0,2525.6463595839523,-1.021270973708548,4781.123015873016,1712.5,-2.0,-1.0
2895.0,2616.2190812720846,-0.2774474831549741,2755.8333333333335,2895.0,-1.0,0.0
2500.0,2525.6463595839523,-0.24547496366759147,2999.114285714286,2995.6,0.0,0.0
2500.0,2616.2190812720846,-0.80036992997754,3698.5238095238096,3300.0,-1.0,0.0
1725.0,2616.2190812720846,-1.0089840137402561,4781.123015873016,1914.0,-2.0,-1.0
3800.0,3895.5760936537276,1.8545382481173212,2999.114285714286,2995.6,0.0,2.0
2000.0,2525.6463595839523,-0.40758356453956923,4781.123015873016,2350.0,-1.0,0.0
4.0,6303.17845659164,0.0,3698.5238095238096,1497.0,0.0,0.0
2300.0,3895.5760936537276,0.4074514466904479,1275.0,4175.0,1.0,1.0
2250.0,2616.2190812720846,-0.8370986920332936,3698.5238095238096,3300.0,-2.0,0.0
1650.0,2616.2190812720846,-1.094860615669177,4781.123015873016,1914.0,-2.0,-1.0
1795.0,2616.2190812720846,-0.5978332672744086,4781.123015873016,1914.0,-2.0,-1.0
2995.0,3895.5760936537276,0.6259743691372704,3205.9148936170213,2995.0,0.0,1.0
3800.0,2525.6463595839523,0.6529264103580396,3205.9148936170213,4211.111111111111,0.0,1.0
2750.0,2525.6463595839523,-0.1006738010305191,3007.1052631578946,2875.0,0.0,1.0
4300.0,3895.5760936537276,0.0,4781.123015873016,4300.0,0.0,1.0
2200.0,2616.2190812720846,-0.9205971726780288,3698.5238095238096,4021.4848484848485,-2.0,-1.0
1950.0,2616.2190812720846,-0.6187078874355926,3205.9148936170213,1855.0,-1.0,0.0
3200.0,2525.6463595839523,0.3018892852424362,2999.114285714286,3350.0,0.0,2.0
5750.0,3895.5760936537276,1.3893513013608139,2755.8333333333335,3700.0,1.0,2.0
2750.0,6303.17845659164,0.0,4919.473684210527,4021.4848484848485,-1.0,-1.0
22000.0,3895.5760936537276,2.4744351961950057,4919.473684210527,22000.0,3.0,4.0
1100.0,2616.2190812720846,-0.6407715682388689,1802.2222222222222,1100.0,-1.0,0.0
4500.0,6303.17845659164,21.80869335447219,1802.2222222222222,4500.0,0.0,0.0
895.0,2616.2190812720846,-0.40758356453956923,785.0,731.6666666666666,-1.0,0.0
625.0,2616.2190812720846,-0.8800369929977538,27812.5,731.6666666666666,-1.0,-1.0
2100.0,6303.17845659164,0.5130136081384596,2100.0,2492.5,0.0,1.0
2995.0,6303.17845659164,1.5858105430043599,2428.6111111111113,2995.0,1.0,1.0
4800.0,2616.2190812720846,0.12022724270048876,5995.5,3550.0,-1.0,0.0
4600.0,2616.2190812720846,-0.0982956797463337,6173.684210526316,4600.0,-1.0,0.0
2750.0,3895.5760936537276,-0.08838684106222748,3191.3611111111113,2150.0,0.0,0.0
2895.0,3895.5760936537276,0.758488571806051,2428.6111111111113,2936.0416666666665,1.0,1.0
1300.0,3895.5760936537276,-1.2053111375346808,2474.7272727272725,2936.0416666666665,-2.0,-1.0
2400.0,6303.17845659164,0.567049808429119,2474.7272727272725,2408.3333333333335,0.0,1.0
1950.0,3895.5760936537276,-0.19394900251023905,2461.25,2165.0,0.0,1.0
900.0,2525.6463595839523,2.7493724402166735,3191.3611111111113,900.0,-2.0,-1.0
2350.0,3895.5760936537276,0.5744484079799184,3191.3611111111113,2925.0,0.0,1.0
1895.0,6303.17845659164,-0.16210860087197776,3191.3611111111113,4402.125,0.0,1.0
2650.0,6303.17845659164,0.5461751882679351,2650.0,2492.5,0.0,1.0
1300.0,3895.5760936537276,-1.1746597965385124,2474.7272727272725,2936.0416666666665,-2.0,-1.0
1650.0,6303.17845659164,-0.2712379442462675,2428.6111111111113,2550.0,-1.0,0.0
1775.0,2616.2190812720846,-0.13383538115999466,2428.6111111111113,1775.0,-1.0,0.0
2495.0,6303.17845659164,0.5473642489100279,3499.0,2492.5,0.0,2.0
2150.0,3895.5760936537276,0.6848989298454222,2474.7272727272725,2165.0,1.0,1.0
2400.0,6303.17845659164,0.5192231470471662,2474.7272727272725,2492.5,0.0,1.0
1900.0,2616.2190812720846,-0.8370986920332936,3191.3611111111113,4450.0,-2.0,-1.0
2600.0,6303.17845659164,-0.08600871977804189,3191.3611111111113,3100.0,0.0,1.0
3950.0,2616.2190812720846,-0.240586603250099,4781.123015873016,4909.336244541485,-1.0,0.0
2700.0,6303.17845659164,0.567049808429119,2474.7272727272725,2492.5,0.0,1.0
5000.0,2616.2190812720846,0.7670762319989431,7107.275641025641,5000.0,0.0,2.0
1550.0,2616.2190812720846,-0.08838684106222748,3191.3611111111113,2150.0,-1.0,-1.0
1300.0,2616.2190812720846,-1.1096578147707754,2614.0,1300.0,-2.0,-1.0
1950.0,6303.17845659164,0.04663760073985997,2474.7272727272725,2408.3333333333335,-1.0,1.0
5250.0,6303.17845659164,1.3292376800105696,3191.3611111111113,2538.5,1.0,2.0
2800.0,3895.5760936537276,0.6775003302946229,2474.7272727272725,2492.5,1.0,1.0
2500.0,6303.17845659164,0.9155766944114152,3499.0,2492.5,0.0,1.0
2300.0,3895.5760936537276,0.1399128022195799,5995.5,2300.0,0.0,0.0
1600.0,2525.6463595839523,-0.36213502444180207,5995.5,1600.0,-1.0,0.0
3500.0,3895.5760936537276,1.2298850574712645,5995.5,3150.0,0.0,1.0
2000.0,3895.5760936537276,-0.37561104505218645,5995.5,2000.0,-1.0,0.0
2500.0,3895.5760936537276,0.6197648302285639,5995.5,2500.0,1.0,0.0
1550.0,2525.6463595839523,-0.26397146254458964,5995.5,1550.0,-1.0,0.0
5200.0,3895.5760936537276,3.0844233055885852,5995.5,5200.0,2.0,2.0
2300.0,3895.5760936537276,0.15708812260536417,5995.5,2300.0,1.0,0.0
1150.0,3895.5760936537276,-0.6235962478530849,1681.6666666666667,1825.0,0.0,0.0
1350.0,3895.5760936537276,-1.512220901043731,1897.25,1981.6666666666667,0.0,-1.0
1795.0,3895.5760936537276,-0.4688862465319064,1897.25,1981.6666666666667,0.0,0.0
2800.0,3895.5760936537276,1.318271898533492,1897.25,1981.6666666666667,1.0,1.0
950.0,2525.6463595839523,-0.5769586471132249,1830.7142857142858,950.0,-1.0,0.0
8.0,3895.5760936537276,0.0,2697.809090909091,845.3333333333334,0.0,0.0
2000.0,6303.17845659164,0.0,2697.809090909091,2000.0,-1.0,-1.0
2650.0,3895.5760936537276,0.20610384462940937,2697.809090909091,2486.1111111111113,0.0,0.0
2100.0,3895.5760936537276,-0.397674725855463,2089.4615384615386,2100.0,0.0,-1.0
28.0,6303.17845659164,0.0,1735.875,845.3333333333334,0.0,0.0
2800.0,6303.17845659164,0.14480116263707238,2697.809090909091,2800.0,0.0,0.0
2500.0,3895.5760936537276,-0.10688333993922565,2697.809090909091,845.3333333333334,0.0,0.0
2950.0,3895.5760936537276,-0.3964856652133702,2697.809090909091,2975.0,1.0,0.0
22.0,6303.17845659164,0.0,2697.809090909091,22.0,0.0,0.0
2000.0,2525.6463595839523,0.0,2697.809090909091,1670.0,-1.0,-1.0
1750.0,6303.17845659164,-1.1440084555423438,2697.809090909091,4021.4848484848485,-2.0,-1.0
2100.0,6303.17845659164,-0.039371119038181926,2697.809090909091,1670.0,-1.0,0.0
1650.0,6303.17845659164,0.0,2697.809090909091,1650.0,-1.0,-1.0
7995.0,6303.17845659164,1.6790857444840799,2697.809090909091,4021.4848484848485,0.0,2.0
2995.0,3895.5760936537276,-0.40758356453956923,2697.809090909091,2893.823529411765,-1.0,0.0
2200.0,6303.17845659164,-0.7757960100409566,2697.809090909091,2325.0,-2.0,-1.0
1750.0,6303.17845659164,-0.7143612101994978,2697.809090909091,1750.0,-1.0,-1.0
3000.0,6303.17845659164,0.38419870524507876,1735.875,2400.0,0.0,1.0
3650.0,6303.17845659164,0.8063152331880037,2697.809090909091,2350.0,0.0,0.0
3050.0,6303.17845659164,-0.1988373629277315,2697.809090909091,2893.823529411765,-1.0,0.0
2350.0,2525.6463595839523,0.10186286167261208,2089.4615384615386,2350.0,-1.0,1.0
13000.0,3895.5760936537276,8.06156691769058,2697.809090909091,13000.0,4.0,5.0
2500.0,6303.17845659164,-0.6530585282071607,2697.809090909091,2500.0,-1.0,0.0
4200.0,6303.17845659164,0.32897344431232667,2697.809090909091,2923.4,0.0,0.0
1100.0,6303.17845659164,0.0,2697.809090909091,1679.0,-1.0,-1.0
2400.0,2525.6463595839523,0.27493724402166736,3766.6666666666665,2893.823529411765,-1.0,1.0
6980.0,3895.5760936537276,3.1913066455278107,2697.809090909091,6980.0,2.0,4.0
900.0,6303.17845659164,-0.8678821508785837,966.6666666666666,966.6666666666666,0.0,-1.0
1700.0,6303.17845659164,-0.2848460827057734,2697.809090909091,2893.823529411765,-1.0,-1.0
1850.0,6303.17845659164,-0.919408112035936,2697.809090909091,2350.0,-1.0,-1.0
2400.0,3895.5760936537276,-0.8150350112300172,2697.809090909091,1679.0,0.0,0.0
2450.0,6303.17845659164,-0.031972519487382584,2697.809090909091,2350.0,-2.0,-1.0
4800.0,3895.5760936537276,0.7290262914519753,3348.4375,4800.0,3.0,1.0
1650.0,6303.17845659164,-0.5303210463733649,2697.809090909091,1650.0,-1.0,-1.0
2700.0,2616.2190812720846,-0.7205707491082044,3348.4375,2900.0,-1.0,-1.0
3300.0,3895.5760936537276,0.39516448672215615,2600.0,3300.0,0.0,0.0
1900.0,2616.2190812720846,-0.2271105826397146,3962.4117647058824,2235.714285714286,0.0,0.0
4600.0,3895.5760936537276,1.9577222882811474,3962.4117647058824,2743.4210526315787,2.0,2.0
1400.0,2525.6463595839523,-0.3572466640243096,1162.5,1600.0,-1.0,0.0
2800.0,2525.6463595839523,0.42224864579204663,3962.4117647058824,2825.0,0.0,1.0
3100.0,3895.5760936537276,1.7366891267010176,3154.640625,4021.4848484848485,2.0,1.0
2400.0,2525.6463595839523,0.5744484079799184,2407.5,2743.4210526315787,0.0,1.0
1250.0,3895.5760936537276,-0.9328841326463203,3154.640625,1250.0,-1.0,-1.0
2495.0,3895.5760936537276,-0.00251023913330688,3962.4117647058824,2152.0,1.0,1.0
1800.0,2616.2190812720846,0.881226053639847,1800.0,1800.0,0.0,1.0
2200.0,3895.5760936537276,-0.06143479984145866,5995.5,2433.3333333333335,0.0,0.0
2300.0,3895.5760936537276,0.03184040163826129,5995.5,2300.0,1.0,0.0
4350.0,2525.6463595839523,-0.03078345884528979,7107.275641025641,4350.0,-1.0,1.0
18500.0,2616.2190812720846,0.13740256308627302,18500.0,18500.0,-1.0,1.0
22500.0,3895.5760936537276,2.1700356718192633,7107.275641025641,22500.0,2.0,1.0
10000.0,3895.5760936537276,0.4099616858237548,28400.0,10000.0,-1.0,0.0
4250.0,3895.5760936537276,2.1700356718192633,4250.0,4250.0,1.0,3.0
3500.0,3895.5760936537276,1.2016118377592815,2220.0,3500.0,1.0,1.0
2100.0,2525.6463595839523,0.28960232527414476,2220.0,1900.0,0.0,1.0
650.0,6303.17845659164,1.5072004227771174,2250.0,650.0,0.0,0.0
1700.0,2616.2190812720846,-1.1808693354472188,2250.0,1700.0,-2.0,-1.0
5500.0,3895.5760936537276,0.9204650548289076,2250.0,4909.336244541485,1.0,1.0
1700.0,2616.2190812720846,-0.5303210463733649,2220.0,1900.0,-1.0,0.0
2800.0,2525.6463595839523,-0.34614876469811057,1950.0,2800.0,-1.0,-1.0
1200.0,2616.2190812720846,-0.7757960100409566,1950.0,1200.0,-2.0,-1.0
1600.0,6303.17845659164,-0.2430968423834059,1600.0,1600.0,0.0,0.0
1850.0,2616.2190812720846,-0.16210860087197776,1950.0,1850.0,0.0,-1.0
16000.0,3895.5760936537276,2.7150217994451054,7107.275641025641,10861.25,1.0,2.0
23000.0,6303.17845659164,2.5333597569031583,7107.275641025641,4909.336244541485,1.0,3.0
7500.0,6303.17845659164,-0.5303210463733649,7107.275641025641,4021.4848484848485,-1.0,0.0
3300.0,2616.2190812720846,-0.7781741313251419,7107.275641025641,4909.336244541485,-1.0,0.0
2900.0,2616.2190812720846,-0.2590831021270972,7107.275641025641,4909.336244541485,-1.0,-1.0
5400.0,2616.2190812720846,0.697185889813714,7107.275641025641,4200.0,0.0,0.0
5100.0,2616.2190812720846,0.8199233716475096,7107.275641025641,4909.336244541485,0.0,1.0
4900.0,3895.5760936537276,1.9564011097899328,7107.275641025641,4021.4848484848485,0.0,0.0
4495.0,6303.17845659164,-0.07372175980975028,7107.275641025641,4495.0,-1.0,0.0
13999.0,2616.2190812720846,1.8999867882150883,7107.275641025641,19812.571428571428,0.0,2.0
4600.0,2525.6463595839523,-0.2848460827057734,7107.275641025641,4600.0,-1.0,0.0
3500.0,6303.17845659164,-0.40758356453956923,7107.275641025641,4909.336244541485,-1.0,0.0
18500.0,3895.5760936537276,2.8045977011494254,7107.275641025641,4909.336244541485,1.0,2.0
5150.0,6303.17845659164,0.47126436781609216,7107.275641025641,5150.0,-1.0,1.0
19500.0,6303.17845659164,4.694807768529529,7107.275641025641,9248.333333333334,4.0,6.0
15995.0,6303.17845659164,2.7727572995111647,7107.275641025641,19812.571428571428,1.0,3.0
7500.0,3895.5760936537276,1.167261196987713,7107.275641025641,4909.336244541485,1.0,1.0
14999.0,6303.17845659164,0.8443651737349716,7107.275641025641,19812.571428571428,0.0,1.0
2000.0,3895.5760936537276,0.26146122341128314,2130.0,2161.25,0.0,0.0
2400.0,3895.5760936537276,0.5965120887831947,3205.9148936170213,2400.0,0.0,0.0
2475.0,2616.2190812720846,0.6014004492006871,3205.9148936170213,2475.0,1.0,1.0
1600.0,2525.6463595839523,-0.6530585282071607,3205.9148936170213,1600.0,-1.0,-1.0
2195.0,3895.5760936537276,0.8726383934469548,3205.9148936170213,1878.3333333333333,1.0,1.0
3700.0,3895.5760936537276,0.6492271105826399,2130.0,3700.0,1.0,0.0
2300.0,3895.5760936537276,1.6864843440348793,3205.9148936170213,2695.5652173913045,1.0,1.0
1495.0,2525.6463595839523,-0.5131457259875808,2130.0,1495.0,-1.0,1.0
3600.0,2616.2190812720846,-0.7806843704584489,3205.9148936170213,3600.0,-1.0,0.0
2295.0,2616.2190812720846,0.7744748315497425,2130.0,4909.336244541485,0.0,1.0
1295.0,2525.6463595839523,-0.7500330294622803,3205.9148936170213,1878.3333333333333,-1.0,-1.0
2150.0,3895.5760936537276,1.1709604967631126,1870.4166666666667,2923.3333333333335,0.0,1.0
1350.0,2525.6463595839523,-0.6825208085612366,2925.0,1575.0,-1.0,0.0
2300.0,3895.5760936537276,0.022063680803276732,4781.123015873016,2300.0,0.0,0.0
2050.0,2525.6463595839523,0.4209274673008325,2003.2,1873.3333333333333,0.0,1.0
1895.0,2525.6463595839523,0.30439952437574347,2003.2,1895.0,0.0,1.0
1800.0,3895.5760936537276,0.6726119698771303,1987.5,1800.0,0.0,1.0
7.0,6303.17845659164,15.378253402034616,1103.5,1248.5,0.0,0.0
2495.0,2525.6463595839523,0.979389615537059,4781.123015873016,2495.0,1.0,2.0
1695.0,2525.6463595839523,0.45171092614612235,2003.2,1873.3333333333333,0.0,1.0
2495.0,2525.6463595839523,1.1315893777249308,2003.2,2495.0,1.0,2.0
2900.0,2525.6463595839523,0.9708019553441672,2003.2,2900.0,1.0,2.0
2195.0,3895.5760936537276,0.23556612498348545,2027.5,2195.0,0.0,1.0
1860.0,3895.5760936537276,-0.481173206500198,2027.5,1860.0,0.0,0.0
1749.0,2525.6463595839523,-0.07609988109393567,2003.2,2099.5,-1.0,1.0
1700.0,6303.17845659164,0.0,1700.0,1700.0,-1.0,1.0
1695.0,3895.5760936537276,-0.40758356453956923,4781.123015873016,1695.0,-1.0,-1.0
795.0,2616.2190812720846,-0.695996829171621,4781.123015873016,1110.0,-2.0,-1.0
2200.0,2525.6463595839523,0.08336636279561371,4781.123015873016,2500.0,0.0,1.0
2900.0,3895.5760936537276,0.4577883472057076,4781.123015873016,2900.0,0.0,1.0
1095.0,2616.2190812720846,-1.2053111375346808,4781.123015873016,1095.0,-2.0,-1.0
2095.0,2616.2190812720846,-0.22460034350640753,4781.123015873016,2095.0,-1.0,1.0
2295.0,2525.6463595839523,-0.37561104505218645,4781.123015873016,2931.6666666666665,-1.0,0.0
1950.0,2525.6463595839523,-0.22341128286431494,4781.123015873016,1950.0,0.0,0.0
2395.0,3895.5760936537276,1.0015854141894571,4781.123015873016,2395.0,0.0,0.0
3000.0,6303.17845659164,0.8947020742502312,4781.123015873016,3000.0,0.0,1.0
1400.0,3895.5760936537276,-0.5744484079799179,4781.123015873016,1400.0,-1.0,-1.0
1425.0,2616.2190812720846,-0.40758356453956923,4781.123015873016,1110.0,-2.0,-1.0
2800.0,2525.6463595839523,0.697185889813714,4781.123015873016,2500.0,0.0,1.0
1200.0,3895.5760936537276,-0.6971858898137138,1662.1875,1200.0,-2.0,-1.0
10.0,6303.17845659164,-0.2848460827057734,4781.123015873016,10.0,0.0,0.0
1695.0,3895.5760936537276,-0.07609988109393567,1695.0,1695.0,0.0,0.0
3300.0,3895.5760936537276,1.0653983353151013,4781.123015873016,2931.6666666666665,1.0,2.0
2200.0,3895.5760936537276,1.304663760073986,4781.123015873016,2200.0,1.0,0.0
2400.0,3895.5760936537276,0.9352622539305063,4781.123015873016,2400.0,1.0,1.0
3200.0,2525.6463595839523,0.390276126304664,4781.123015873016,2931.6666666666665,0.0,1.0
1900.0,3895.5760936537276,0.6934865900383144,1662.1875,1900.0,0.0,4.0
10.0,6303.17845659164,1.188135817148897,4781.123015873016,10.0,0.0,0.0
1350.0,3895.5760936537276,-0.2319989430572069,1626.4285714285713,1648.3333333333333,0.0,0.0
2400.0,3895.5760936537276,0.3522261857576958,2625.0,2400.0,0.0,0.0
2300.0,3895.5760936537276,1.5501387237415778,1662.1875,2300.0,1.0,0.0
2200.0,3895.5760936537276,0.16686484344034874,2957.049019607843,2200.0,0.0,0.0
10000.0,3895.5760936537276,1.740388426476417,2957.049019607843,4236.125,1.0,2.0
995.0,2525.6463595839523,-0.9598361738670894,2296.02,995.0,-2.0,-1.0
2400.0,3895.5760936537276,0.10675122209010454,2661.7924528301887,2300.0,0.0,1.0
3000.0,3895.5760936537276,1.2617254591095257,2296.02,2300.0,1.0,0.0
2650.0,3895.5760936537276,0.47377460694939905,2773.6075949367087,1900.0,0.0,0.0
2000.0,3895.5760936537276,0.4283260668516319,2773.6075949367087,2000.0,0.0,0.0
1900.0,2616.2190812720846,-0.5646716871449332,2957.049019607843,2231.6666666666665,-1.0,0.0
1900.0,3895.5760936537276,1.141498216409037,2574.9166666666665,1900.0,0.0,-1.0
4115.0,2616.2190812720846,1.5587263839344698,2868.0,3433.6363636363635,-1.0,0.0
2550.0,2616.2190812720846,-0.5412868278504426,5061.706349206349,2550.0,-1.0,0.0
1800.0,2616.2190812720846,-0.35235830360681714,5061.706349206349,2200.0,-1.0,0.0
13500.0,3895.5760936537276,3.456335050865372,5061.706349206349,7148.75,1.0,3.0
2500.0,2616.2190812720846,-0.8518958911348922,5061.706349206349,2695.5652173913045,-2.0,0.0
2399.0,3895.5760936537276,1.1524639978861146,2773.6075949367087,2473.0,0.0,0.0
1750.0,2525.6463595839523,-0.4688862465319064,2957.049019607843,1750.0,-1.0,-1.0
2300.0,3895.5760936537276,0.3742898665609726,2296.02,2300.0,1.0,0.0
1600.0,2616.2190812720846,-0.7757960100409566,2868.0,3368.4285714285716,-2.0,-1.0
1800.0,3895.5760936537276,0.0687012815431367,1800.0,1800.0,0.0,0.0
2300.0,3895.5760936537276,-0.4959704056017967,2957.049019607843,2300.0,0.0,0.0
2395.0,3895.5760936537276,1.444576562293566,2661.7924528301887,1972.142857142857,0.0,1.0
1945.0,3895.5760936537276,-0.14982164090368594,2957.049019607843,2113.3333333333335,1.0,0.0
2300.0,3895.5760936537276,0.6345620293301626,2957.049019607843,2300.0,1.0,0.0
3749.0,3895.5760936537276,3.086933544721892,2661.7924528301887,3306.1428571428573,1.0,2.0
1975.0,2525.6463595839523,0.13370326331087337,2296.02,2695.5652173913045,0.0,0.0
1950.0,3895.5760936537276,0.08336636279561371,1674.375,1950.0,-1.0,0.0
