Price,Type,Building Size,County,Provider,Bedrooms,Bathrooms
2200.0,0.10658416095274939,-0.07213074974830665,-0.17182050192243764,-0.10971017799327705,0.23306447036564074,-0.17806025872584721
3000.0,-0.890268091486835,0.07438477791789191,0.08931239879285309,0.0184891937504411,-0.7256260227850653,0.6797217283927941
1195.0,-0.890268091486835,-0.0788475503782963,0.08931239879285309,-0.12009149263771546,-1.6843165159357714,-1.0358422458444885
8000.0,-0.9608407469306187,0.09255839987561712,0.13234880534172622,0.14249125122189324,1.1917549635163467,0.6797217283927941
5600.0,0.10658416095274939,0.20529862310810187,-0.06636574035874401,-0.011175666113861681,1.1917549635163467,0.6797217283927941
1450.0,-0.890268091486835,-0.20366101018620547,-0.068626556025189,-0.1079506331382875,-0.7256260227850653,-1.0358422458444885
4000.0,1.982545143888743,-0.0788475503782963,-0.06566764024432281,0.0184891937504411,0.23306447036564074,-0.17806025872584721
1925.0,-0.890268091486835,-0.19773067038947406,0.08931239879285309,-0.12983937113435762,-1.6843165159357714,-1.0358422458444885
3500.0,-0.9608407469306187,-0.1345374796522612,0.08931239879285309,-0.01821384553381992,0.23306447036564074,0.6797217283927941
1695.0,-0.890268091486835,-0.25282544011394625,0.08931239879285309,-0.10396233146697784,-1.6843165159357714,-1.0358422458444885
2475.0,-0.890268091486835,-0.10492829206499667,0.08931239879285309,-0.12983937113435762,-0.7256260227850653,-0.17806025872584721
850.0,-0.890268091486835,-0.30239372830741423,0.08931239879285309,0.0184891937504411,0.23306447036564074,-1.0358422458444885
2195.0,-0.9608407469306187,-0.051810302272768304,4.741189766454685,-0.11710026638423321,0.23306447036564074,0.6797217283927941
1200.0,-0.890268091486835,-0.2482767206999659,-0.06566764024432281,-0.18009197219285947,-1.6843165159357714,-1.0358422458444885
1600.0,-0.9608407469306187,-0.21352365414922822,0.08931239879285309,-0.1519392545130265,-0.7256260227850653,-0.17806025872584721
1100.0,-0.890268091486835,-0.10097473220050908,0.08931239879285309,-0.1871301516128177,-1.6843165159357714,-1.0358422458444885
11000.0,-0.9608407469306187,0.36091158960226105,-0.005264595718519537,-0.05790624488762609,1.1917549635163467,2.3952857026300767
1990.0,-0.890268091486835,-0.20266199237098545,0.08931239879285309,0.08097776798751123,-1.6843165159357714,-1.0358422458444885
3200.0,-0.9608407469306187,0.1405325107043724,-0.06566764024432281,0.021375913703445184,0.23306447036564074,0.6797217283927941
3280.0,-0.890268091486835,-0.17403056690074473,0.08931239879285309,0.08097776798751123,-0.7256260227850653,-0.17806025872584721
1620.0,-0.890268091486835,-0.19575389045723027,-0.1561454349949365,-0.11473744900753295,-0.7256260227850653,-1.0358422458444885
2300.0,-0.9608407469306187,-0.019607919505571017,-0.1514653791845759,-0.08976866963672869,0.23306447036564074,0.6797217283927941
1500.0,-0.890268091486835,-0.23129341784122623,-0.1561454349949365,-0.11473744900753295,-1.6843165159357714,-1.0358422458444885
2850.0,-0.9608407469306187,-0.09780763316927975,-0.068626556025189,-0.06396201176354849,0.23306447036564074,0.6797217283927941
2000.0,0.10658416095274939,-0.045688661192271406,-0.1689375875432555,-0.12378653683319353,-0.7256260227850653,-1.0358422458444885
3700.0,-0.9608407469306187,0.15575159061282998,-0.11080278518619421,-0.00413748669390344,0.23306447036564074,1.5375037155114353
2900.0,-0.9608407469306187,-0.037781541463296174,-0.12034300804567781,-0.06748110147352761,0.23306447036564074,-0.17806025872584721
2230.0,-0.9608407469306187,-0.12269805575699462,-0.1561454349949365,-0.11473744900753295,0.23306447036564074,0.6797217283927941
2000.0,-0.9608407469306187,-0.11143253571302462,-0.12034300804567781,-0.11674835741323529,-0.7256260227850653,-0.17806025872584721
2500.0,0.10658416095274939,-0.031659900382799276,-0.0746798768393897,-0.08859563973340233,0.23306447036564074,-0.17806025872584721
1900.0,-0.890268091486835,-0.14697206309702057,-0.11804978069860111,-0.13082471625315178,-0.7256260227850653,-0.17806025872584721
2500.0,0.10658416095274939,0.07319445881890639,-0.12889711005461468,-0.08859563973340233,1.1917549635163467,-0.17806025872584721
7999.0,0.10658416095274939,0.1490347899828403,-0.05277879733243052,-0.04520526360935977,2.150445456667053,1.5375037155114353
2750.0,-0.890268091486835,-0.10354667168224561,-0.0746798768393897,0.15187549044850426,-0.7256260227850653,-0.17806025872584721
1100.0,-0.9608407469306187,-0.13494133791798843,0.08931239879285309,-0.1871301516128177,-1.6843165159357714,-1.0358422458444885
1000.0,0.10658416095274939,-0.19220418885846993,-0.153858312068482,-0.19416833103277595,-0.7256260227850653,-1.0358422458444885
2400.0,-0.9608407469306187,-0.21392751241495547,-0.0840444951805209,-0.09563381915336057,-0.7256260227850653,-1.0358422458444885
2850.0,0.10658416095274939,0.1344108696238755,-0.068626556025189,-0.06396201176354849,1.1917549635163467,0.6797217283927941
2200.0,0.10658416095274939,0.05721017377538673,-0.1594622745487408,-0.10971017799327705,0.23306447036564074,-0.17806025872584721
1650.0,-0.890268091486835,-0.18589124649420746,-0.1561454349949365,-0.11473744900753295,-0.7256260227850653,-0.17806025872584721
1475.0,-0.890268091486835,-0.22102691561247617,-0.13419701325674754,-0.113088504114857,-1.6843165159357714,-1.0358422458444885
10500.0,-0.890268091486835,0.13936344730358302,-0.05277879733243052,0.47445871386325694,-0.7256260227850653,0.6797217283927941
1975.0,-0.890268091486835,-0.05712422682181075,-0.153858312068482,-0.10003268129083448,0.23306447036564074,-0.17806025872584721
4300.0,-0.890268091486835,0.10006166133886507,-0.08638140304849429,-0.044607018358663326,0.23306447036564074,0.6797217283927941
2850.0,0.10658416095274939,0.1401499081368413,-0.11804978069860111,-0.06396201176354849,1.1917549635163467,-0.17806025872584721
2500.0,0.10658416095274939,0.15456127151384444,-0.11804978069860111,-0.07085942759510756,1.1917549635163467,1.5375037155114353
1800.0,-0.9608407469306187,-0.15725982102396674,-0.05277879733243052,-0.13786289567311003,-0.7256260227850653,0.6797217283927941
2100.0,-0.9608407469306187,0.10756492280211302,-0.06566764024432281,-0.11674835741323529,1.1917549635163467,-0.17806025872584721
2250.0,0.10658416095274939,-0.10295151213275286,-0.05277879733243052,0.004660237581044361,0.23306447036564074,-0.17806025872584721
1700.0,-0.890268091486835,-0.19377711052498647,-0.0746798768393897,-0.04520526360935977,-1.6843165159357714,-1.0358422458444885
2200.0,0.10658416095274939,0.17154457437258416,-0.153858312068482,-0.08798779696531504,1.1917549635163467,0.6797217283927941
1500.0,0.10658416095274939,-0.0788475503782963,-0.17483445786430987,-0.15897743393298475,-0.7256260227850653,-1.0358422458444885
13500.0,0.10658416095274939,0.594724269760129,-0.05277879733243052,0.15187549044850426,3.109135949817759,3.253067689748718
2300.0,-0.890268091486835,-0.12229419749126741,0.01778893096291589,-0.10267199857331881,0.23306447036564074,-0.17806025872584721
1800.0,-0.890268091486835,-0.06226810578528382,-0.11804978069860111,-0.13786289567311003,0.23306447036564074,0.6797217283927941
16.0,1.982545143888743,41.07962365177513,-0.2551046950988105,-0.26342401652516506,0.23306447036564074,-0.17806025872584721
1695.0,0.10658416095274939,-0.11202769526251735,-0.153858312068482,-0.11164567733376557,0.23306447036564074,-0.17806025872584721
2900.0,0.10658416095274939,-0.14835368347977157,-0.0746798768393897,-0.07522309883548167,-0.7256260227850653,-1.0358422458444885
2600.0,-0.890268091486835,-0.08518174844075489,0.08931239879285309,-0.00413748669390344,-0.7256260227850653,-0.17806025872584721
999.0,1.982545143888743,-0.0788475503782963,-0.10512034651317818,-0.1338980545998669,0.23306447036564074,-0.17806025872584721
2400.0,0.10658416095274939,-0.0788475503782963,-0.11684856637394188,-0.0537144225280893,1.1917549635163467,-0.17806025872584721
2295.0,0.10658416095274939,-0.043903182543793134,-0.11804978069860111,-0.113088504114857,0.23306447036564074,0.6797217283927941
2800.0,0.10658416095274939,0.06352311613964916,-0.023226649918683593,-0.06748110147352761,1.1917549635163467,0.6797217283927941
2900.0,0.10658416095274939,-0.04962096535856281,-0.0746798768393897,-0.06044292205356937,0.23306447036564074,-0.17806025872584721
3500.0,0.10658416095274939,0.0021154040509145326,-0.068626556025189,-0.08926219672552779,1.1917549635163467,0.6797217283927941
1895.0,-0.9608407469306187,-0.15013916212824985,0.01778893096291589,-0.113088504114857,-0.7256260227850653,0.6797217283927941
1750.0,-0.9608407469306187,-0.15309370417751747,0.08931239879285309,-0.09110299115176246,0.23306447036564074,-1.0358422458444885
2700.0,-0.9608407469306187,-0.10018827136725078,0.01778893096291589,-0.10003268129083448,-0.7256260227850653,0.6797217283927941
2750.0,0.10658416095274939,0.03805878970063768,-0.05655952014538429,-0.08798779696531504,0.23306447036564074,0.6797217283927941
2225.0,-0.890268091486835,-0.0788475503782963,-0.03584850043612558,-0.0454867907861581,-1.6843165159357714,-1.0358422458444885
2600.0,-0.9608407469306187,-0.03146859909903374,-0.0886139630054367,-0.07146322930324084,0.23306447036564074,-0.17806025872584721
3200.0,-0.9608407469306187,-0.057528085087537977,-0.06636574035874401,0.029293865550898204,0.23306447036564074,1.5375037155114353
675.0,-0.890268091486835,-0.2352469777057138,-0.25979307100838955,-0.21305411247633058,-1.6843165159357714,-1.0358422458444885
1700.0,1.982545143888743,-0.17562474426545746,-0.03584850043612558,-0.10619108828329793,-1.6843165159357714,-1.0358422458444885
1200.0,-0.890268091486835,1.0601602931616594,0.08931239879285309,-0.14402130266557348,-0.7256260227850653,-1.0358422458444885
3900.0,-0.9608407469306187,-0.050024823624290025,-0.005264595718519537,-0.07146322930324084,0.23306447036564074,-0.17806025872584721
1750.0,-0.890268091486835,-0.16416792293772192,-0.005264595718519537,-0.14138198538308913,-0.7256260227850653,-1.0358422458444885
2695.0,-0.9608407469306187,-0.004601396579075122,-0.11155011918917228,-0.07487118986448377,-0.7256260227850653,0.6797217283927941
2500.0,-0.9608407469306187,-0.006174318245591707,-0.06566764024432281,-0.085111740920523,0.23306447036564074,1.5375037155114353
2400.0,-0.890268091486835,-0.18036476496320333,-0.005264595718519537,-0.09563381915336057,-0.7256260227850653,-1.0358422458444885
2850.0,-0.9608407469306187,0.09215454160988991,-0.07939251970502245,-0.06396201176354849,0.23306447036564074,1.5375037155114353
3450.0,-0.9608407469306187,0.035295548935135646,-0.06636574035874401,0.0184891937504411,0.23306447036564074,1.5375037155114353
1800.0,-0.890268091486835,-0.10097473220050908,-0.12831470310932538,-0.08390352012009684,-0.7256260227850653,-0.17806025872584721
2800.0,-0.9608407469306187,0.05187499352814807,-0.11080278518619421,-0.0944607892500342,1.1917549635163467,1.5375037155114353
3200.0,-0.9608407469306187,-0.048834504525304516,-0.06636574035874401,0.029293865550898204,0.23306447036564074,2.3952857026300767
1150.0,-0.9608407469306187,-0.24315409743468894,0.08931239879285309,-0.14402130266557348,-1.6843165159357714,-1.0358422458444885
2895.0,-0.890268091486835,-0.12348451659025289,-0.08761901780723409,-0.06079483102456728,-0.7256260227850653,-0.17806025872584721
2500.0,-0.9608407469306187,-0.11834063762677982,-0.06636574035874401,-0.0537144225280893,0.23306447036564074,-0.17806025872584721
2500.0,-0.890268091486835,-0.20761457005069306,-0.005264595718519537,-0.032290204373736406,-0.7256260227850653,-0.17806025872584721
1725.0,-0.890268091486835,-0.24117731750244517,0.08931239879285309,-0.12983937113435762,-1.6843165159357714,-1.0358422458444885
3800.0,0.10658416095274939,0.21951868520133946,-0.06636574035874401,-0.0537144225280893,0.23306447036564074,1.5375037155114353
2000.0,-0.9608407469306187,-0.14442137931348017,0.08931239879285309,-0.09915290886333969,-0.7256260227850653,-0.17806025872584721
4.0,1.982545143888743,-0.0788475503782963,-0.005264595718519537,-0.1591885793155835,0.23306447036564074,-0.17806025872584721
2300.0,0.10658416095274939,-0.013294977141308584,-0.21698616052962447,0.029293865550898204,1.1917549635163467,0.6797217283927941
2250.0,-0.890268091486835,-0.21352365414922822,-0.005264595718519537,-0.032290204373736406,-1.6843165159357714,-0.17806025872584721
1650.0,-0.890268091486835,-0.25499352132995556,0.08931239879285309,-0.12983937113435762,-1.6843165159357714,-1.0358422458444885
1795.0,-0.890268091486835,-0.1750295847159647,0.08931239879285309,-0.12983937113435762,-1.6843165159357714,-1.0358422458444885
2995.0,0.10658416095274939,0.021861947675156274,-0.048299423808853,-0.05375665160460904,0.23306447036564074,0.6797217283927941
3800.0,-0.9608407469306187,0.02619811010717496,-0.048299423808853,0.031835430341438695,0.23306447036564074,0.6797217283927941
2750.0,-0.9608407469306187,-0.09504439240377768,-0.06566764024432281,-0.06220246690855893,0.23306447036564074,0.6797217283927941
4300.0,0.10658416095274939,-0.0788475503782963,0.08931239879285309,0.038091589825846005,0.23306447036564074,0.6797217283927941
2200.0,-0.890268091486835,-0.22695725540920758,-0.005264595718519537,0.0184891937504411,-1.6843165159357714,-1.0358422458444885
1950.0,-0.890268091486835,-0.17838798503095954,-0.048299423808853,-0.13399189699213299,-0.7256260227850653,-0.17806025872584721
3200.0,-0.9608407469306187,-0.030278280000048285,-0.06636574035874401,-0.028771114663757282,0.23306447036564074,1.5375037155114353
5750.0,0.10658416095274939,0.14467737185262547,-0.08761901780723409,-0.00413748669390344,1.1917549635163467,1.5375037155114353
2750.0,1.982545143888743,-0.0788475503782963,0.10139885731163094,0.0184891937504411,-0.7256260227850653,-1.0358422458444885
